posteam,season,week,turnovers_forced,turnovers_lost,turnover_margin,recent_margin,rolling_margin,regression_factor
NE,2022,14,2.0,1,1.0,1.0,0.375,0.9875
NE,2022,15,1.0,1,0.0,0.5,0.25,0.995
NE,2022,16,3.0,1,2.0,1.0,0.875,0.9975
NE,2022,17,2.0,0,2.0,2.0,0.875,0.9775
NE,2022,18,2.0,4,-2.0,0.0,0.625,1.0125
NE,2023,1,1.0,2,-1.0,-1.5,0.5,1.04
NE,2023,2,1.0,2,-1.0,-1.0,0.25,1.025
NE,2023,3,0.0,0,0.0,-0.5,0.125,1.0125
NE,2023,4,0.0,3,-3.0,-1.5,-0.375,1.0225
NE,2023,5,0.0,3,-3.0,-3.0,-0.75,1.045
NE,2023,6,1.0,1,0.0,-1.5,-1.0,1.01
NE,2023,7,2.0,1,1.0,0.5,-1.125,0.9675
NE,2023,8,2.0,1,1.0,1.0,-0.75,0.965
NE,2023,9,2.0,1,1.0,1.0,-0.5,0.97
NE,2023,10,1.0,2,-1.0,0.0,-0.5,0.99
NE,2023,12,1.0,3,-2.0,-1.5,-0.75,1.015
NE,2023,13,0.0,1,-1.0,-1.5,-0.5,1.02
NE,2023,14,1.0,1,0.0,-0.5,-0.125,1.0075
NE,2023,15,2.0,1,1.0,0.5,0.0,0.99
NE,2023,16,2.0,1,1.0,1.0,0.0,0.98
NE,2023,17,1.0,4,-3.0,-1.0,-0.5,1.01
NE,2023,18,0.0,3,-3.0,-3.0,-1.0,1.04
NE,2024,1,1.0,1,0.0,-1.5,-0.875,1.0125
NE,2024,2,0.0,0,0.0,0.0,-0.625,0.9875
NE,2024,3,0.0,1,-1.0,-0.5,-0.625,0.9975
NE,2024,4,2.0,3,-1.0,-1.0,-0.75,1.005
NE,2024,5,2.0,0,2.0,0.5,-0.625,0.9775
NE,2024,6,1.0,4,-3.0,-0.5,-1.125,0.9875
NE,2024,7,0.0,0,0.0,-1.5,-0.75,1.015
NE,2024,8,0.0,0,0.0,0.0,-0.375,0.9925
NE,2024,9,1.0,3,-2.0,-1.0,-0.625,1.0075
NE,2024,10,0.0,1,-1.0,-1.5,-0.75,1.015
NE,2024,11,0.0,2,-2.0,-1.5,-0.875,1.0125
NE,2024,12,1.0,2,-1.0,-1.5,-0.875,1.0125
NE,2024,13,2.0,1,1.0,0.0,-1.0,0.98
NE,2024,15,0.0,1,-1.0,0.0,-0.75,0.985
NE,2024,16,1.0,3,-2.0,-1.5,-1.0,1.01
NE,2024,17,0.0,1,-1.0,-1.5,-1.125,1.0075
NE,2024,18,0.0,1,-1.0,-1.0,-1.0,1.0
NE,2025,1,1.0,1,0.0,-0.5,-0.875,0.9925
NE,2025,2,1.0,0,1.0,0.5,-0.5,0.98
NE,2025,3,1.0,5,-4.0,-1.5,-0.875,1.0125
NE,2025,4,0.0,0,0.0,-2.0,-1.0,1.02
NE,2025,5,3.0,1,2.0,1.0,-0.625,0.9675
NE,2025,6,1.0,0,1.0,1.5,-0.25,0.965
NE,2025,7,2.0,0,2.0,1.5,0.125,0.9725
NE,2025,8,2.0,2,0.0,1.0,0.25,0.985
NO,2022,1,2.0,1,1.0,1.0,1.0,1.0
NO,2022,2,1.0,5,-4.0,-1.5,-4.0,1.0
NO,2022,3,0.0,3,-3.0,-3.5,-3.0,1.0
NO,2022,4,2.0,1,1.0,-1.0,1.0,1.0
NO,2022,5,1.0,2,-1.0,0.0,-1.0,1.0
NO,2022,6,0.0,1,-1.0,-1.0,-1.0,1.0
NO,2022,7,0.0,3,-3.0,-2.0,-3.0,1.0
NO,2022,8,1.0,0,1.0,-1.0,-1.125,0.9975
NO,2022,9,0.0,1,-1.0,0.0,-1.375,0.9725
NO,2022,10,0.0,2,-2.0,-1.5,-1.125,1.0075
NO,2022,11,0.0,0,0.0,-1.0,-0.75,1.005
NO,2022,12,0.0,2,-2.0,-1.0,-1.125,0.9975
NO,2022,13,2.0,0,2.0,0.0,-0.75,0.985
NO,2022,15,1.0,1,0.0,1.0,-0.625,0.9675
NO,2022,16,1.0,1,0.0,0.0,-0.25,0.995
NO,2022,17,1.0,1,0.0,0.0,-0.375,0.9925
NO,2022,18,2.0,1,1.0,0.5,-0.125,0.9875
NO,2023,1,3.0,2,1.0,1.0,0.25,0.985
NO,2023,2,1.0,1,0.0,0.5,0.25,0.995
NO,2023,3,1.0,0,1.0,0.5,0.625,1.0025
NO,2023,4,1.0,3,-2.0,-0.5,0.125,1.0125
NO,2023,5,3.0,0,3.0,0.5,0.5,1.0
NO,2023,6,2.0,1,1.0,2.0,0.625,0.9725
NO,2023,7,1.0,2,-1.0,0.0,0.5,1.01
NO,2023,8,1.0,1,0.0,-0.5,0.375,1.0175
NO,2023,9,5.0,0,5.0,2.5,0.875,0.9675
NO,2023,10,0.0,2,-2.0,1.5,0.625,0.9825
NO,2023,12,2.0,2,0.0,-1.0,0.5,1.03
NO,2023,13,0.0,2,-2.0,-1.0,0.5,1.03
NO,2023,14,2.0,1,1.0,-0.5,0.25,1.015
NO,2023,15,0.0,0,0.0,0.5,0.125,0.9925
NO,2023,16,0.0,1,-1.0,-0.5,0.125,1.0125
NO,2023,17,4.0,0,4.0,1.5,0.625,0.9825
NO,2023,18,3.0,0,3.0,3.5,0.375,0.95
NO,2024,1,4.0,0,4.0,3.5,1.125,0.9525
NO,2024,2,2.0,1,1.0,2.5,1.25,0.975
NO,2024,3,2.0,1,1.0,1.0,1.625,1.0125
NO,2024,4,2.0,1,1.0,1.0,1.625,1.0125
NO,2024,5,1.0,1,0.0,0.5,1.625,1.0225
NO,2024,6,3.0,3,0.0,0.0,1.75,1.035
NO,2024,7,1.0,2,-1.0,-0.5,1.125,1.0325
NO,2024,8,0.0,0,0.0,-0.5,0.75,1.025
NO,2024,9,1.0,0,1.0,0.5,0.375,0.9975
NO,2024,10,1.0,0,1.0,1.0,0.375,0.9875
NO,2024,11,0.0,2,-2.0,-0.5,0.0,1.01
NO,2024,13,0.0,0,0.0,-1.0,-0.125,1.0175
NO,2024,14,1.0,1,0.0,0.0,-0.125,0.9975
NO,2024,15,0.0,1,-1.0,-0.5,-0.25,1.005
NO,2024,16,0.0,2,-2.0,-1.5,-0.375,1.0225
NO,2024,17,0.0,2,-2.0,-2.0,-0.625,1.0275
NO,2024,18,1.0,0,1.0,-0.5,-0.625,0.9975
NO,2025,1,0.0,0,0.0,0.5,-0.75,0.975
NO,2025,2,1.0,1,0.0,0.0,-0.5,0.99
NO,2025,3,1.0,1,0.0,0.0,-0.5,0.99
NO,2025,4,1.0,1,0.0,0.0,-0.5,0.99
NO,2025,5,5.0,0,5.0,2.5,0.25,0.955
NO,2025,6,0.0,1,-1.0,2.0,0.375,0.9675
NO,2025,7,1.0,4,-3.0,-2.0,0.25,1.045
NO,2025,8,1.0,4,-3.0,-3.0,-0.25,1.05
NYG,2022,1,0.0,3,-3.0,-3.0,-3.0,1.0
NYG,2022,2,2.0,0,2.0,-0.5,2.0,1.0
NYG,2022,3,0.0,1,-1.0,0.5,-1.0,1.0
NYG,2022,4,3.0,2,1.0,0.0,1.0,1.0
NYG,2022,5,0.0,0,0.0,0.5,0.0,1.0
NYG,2022,6,2.0,1,1.0,0.5,1.0,1.0
NYG,2022,7,1.0,0,1.0,1.0,1.0,1.0
NYG,2022,8,3.0,0,3.0,2.0,0.5,0.97
NYG,2022,10,2.0,0,2.0,2.5,1.125,0.9725
NYG,2022,11,0.0,3,-3.0,-0.5,0.5,1.02
NYG,2022,12,2.0,0,2.0,-0.5,0.875,1.0275
NYG,2022,13,1.0,1,0.0,1.0,0.75,0.995
NYG,2022,14,0.0,1,-1.0,-0.5,0.625,1.0225
NYG,2022,15,2.0,0,2.0,0.5,0.75,1.005
NYG,2022,16,0.0,2,-2.0,0.0,0.375,1.0075
NYG,2022,17,1.0,1,0.0,-1.0,0.0,1.02
NYG,2022,18,1.0,0,1.0,0.5,-0.125,0.9875
NYG,2022,19,0.0,0,0.0,0.5,0.25,0.995
NYG,2022,20,0.0,1,-1.0,-0.5,-0.125,1.0075
NYG,2023,1,0.0,3,-3.0,-2.0,-0.5,1.03
NYG,2023,2,0.0,1,-1.0,-2.0,-0.5,1.03
NYG,2023,3,0.0,1,-1.0,-1.0,-0.875,1.0025
NYG,2023,4,0.0,3,-3.0,-2.0,-1.0,1.02
NYG,2023,5,3.0,0,3.0,0.0,-0.625,0.9875
NYG,2023,6,2.0,0,2.0,2.5,-0.5,0.95
NYG,2023,7,2.0,1,1.0,1.5,-0.375,0.9625
NYG,2023,8,2.0,0,2.0,1.5,0.0,0.97
NYG,2023,9,0.0,2,-2.0,0.0,0.125,1.0025
NYG,2023,10,2.0,1,1.0,-0.5,0.375,1.0175
NYG,2023,11,6.0,0,6.0,3.5,1.25,0.955
NYG,2023,12,3.0,1,2.0,4.0,1.875,0.9575
NYG,2023,14,3.0,2,1.0,1.5,1.625,1.0025
NYG,2023,15,0.0,0,0.0,0.5,1.375,1.0175
NYG,2023,16,2.0,1,1.0,0.5,1.375,1.0175
NYG,2023,17,3.0,1,2.0,1.5,1.375,0.9975
NYG,2023,18,4.0,1,3.0,2.5,2.0,0.99
NYG,2024,1,2.0,2,0.0,1.5,1.875,1.0075
NYG,2024,2,0.0,1,-1.0,-0.5,1.0,1.03
NYG,2024,3,2.0,2,0.0,-0.5,0.75,1.025
NYG,2024,4,0.0,1,-1.0,-0.5,0.5,1.02
NYG,2024,5,1.0,1,0.0,-0.5,0.5,1.02
NYG,2024,6,1.0,1,0.0,0.0,0.375,1.0075
NYG,2024,7,0.0,0,0.0,0.0,0.125,1.0025
NYG,2024,8,1.0,2,-1.0,-0.5,-0.375,1.0025
NYG,2024,9,0.0,1,-1.0,-1.0,-0.5,1.01
NYG,2024,10,1.0,3,-2.0,-1.5,-0.625,1.0175
NYG,2024,12,1.0,1,0.0,-1.0,-0.625,1.0075
NYG,2024,13,0.0,2,-2.0,-1.0,-0.75,1.005
NYG,2024,14,1.0,1,0.0,-1.0,-0.75,1.005
NYG,2024,15,1.0,1,0.0,0.0,-0.75,0.985
NYG,2024,16,1.0,3,-2.0,-1.0,-1.0,1.0
NYG,2024,17,3.0,0,3.0,0.5,-0.5,0.98
NYG,2024,18,0.0,1,-1.0,1.0,-0.5,0.97
NYG,2025,1,0.0,0,0.0,-0.5,-0.25,1.005
NYG,2025,2,1.0,1,0.0,0.0,-0.25,0.995
NYG,2025,3,0.0,2,-2.0,-1.0,-0.25,1.015
NYG,2025,4,2.0,0,2.0,0.0,0.0,1.0
NYG,2025,5,0.0,5,-5.0,-1.5,-0.625,1.0175
NYG,2025,6,2.0,0,2.0,-1.5,-0.125,1.0275
NYG,2025,7,0.0,1,-1.0,0.5,-0.625,0.9775
NYG,2025,8,0.0,0,0.0,-0.5,-0.5,1.0
NYJ,2022,1,1.0,2,-1.0,-1.0,-1.0,1.0
NYJ,2022,2,1.0,1,0.0,-0.5,0.0,1.0
NYJ,2022,3,1.0,4,-3.0,-1.5,-3.0,1.0
NYJ,2022,4,4.0,2,2.0,-0.5,2.0,1.0
NYJ,2022,5,2.0,0,2.0,2.0,2.0,1.0
NYJ,2022,6,1.0,0,1.0,1.5,1.0,1.0
NYJ,2022,7,1.0,0,1.0,1.0,1.0,1.0
NYJ,2022,8,1.0,3,-2.0,-0.5,0.0,1.01
NYJ,2022,9,2.0,1,1.0,-0.5,0.25,1.015
NYJ,2022,11,0.0,0,0.0,0.5,0.25,0.995
NYJ,2022,12,1.0,0,1.0,0.5,0.75,1.005
NYJ,2022,13,0.0,2,-2.0,-0.5,0.25,1.015
NYJ,2022,14,0.0,2,-2.0,-2.0,-0.25,1.035
NYJ,2022,15,0.0,1,-1.0,-1.5,-0.5,1.02
NYJ,2022,16,1.0,2,-1.0,-1.0,-0.75,1.005
NYJ,2022,17,0.0,3,-3.0,-2.0,-0.875,1.0225
NYJ,2022,18,0.0,0,0.0,-1.5,-1.0,1.01
NYJ,2023,1,4.0,1,3.0,1.5,-0.625,0.9575
NYJ,2023,2,0.0,4,-4.0,-0.5,-1.25,0.985
NYJ,2023,3,0.0,0,0.0,-2.0,-1.0,1.02
NYJ,2023,4,2.0,1,1.0,0.5,-0.625,0.9775
NYJ,2023,5,3.0,2,1.0,1.0,-0.375,0.9725
NYJ,2023,6,4.0,0,4.0,2.5,0.25,0.955
NYJ,2023,8,0.0,2,-2.0,1.0,0.375,0.9875
NYJ,2023,9,0.0,3,-3.0,-2.5,0.0,1.05
NYJ,2023,10,2.0,1,1.0,-1.0,-0.25,1.015
NYJ,2023,11,1.0,4,-3.0,-1.0,-0.125,1.0175
NYJ,2023,12,3.0,2,1.0,-1.0,0.0,1.02
NYJ,2023,13,0.0,3,-3.0,-1.0,-0.5,1.01
NYJ,2023,14,0.0,1,-1.0,-2.0,-0.75,1.025
NYJ,2023,15,0.0,4,-4.0,-2.5,-1.75,1.015
NYJ,2023,16,2.0,3,-1.0,-2.5,-1.625,1.0175
NYJ,2023,17,3.0,2,1.0,0.0,-1.125,0.9775
NYJ,2023,18,3.0,0,3.0,2.0,-0.875,0.95
NYJ,2024,1,0.0,2,-2.0,0.5,-0.75,0.975
NYJ,2024,2,2.0,0,2.0,0.0,-0.625,0.9875
NYJ,2024,3,1.0,0,1.0,1.5,-0.125,0.9675
NYJ,2024,4,1.0,1,0.0,0.5,0.0,0.99
NYJ,2024,5,2.0,3,-1.0,-0.5,0.375,1.0175
NYJ,2024,6,0.0,1,-1.0,-1.0,0.375,1.0275
NYJ,2024,7,0.0,2,-2.0,-1.5,0.0,1.03
NYJ,2024,8,0.0,0,0.0,-1.0,-0.375,1.0125
NYJ,2024,9,1.0,1,0.0,0.0,-0.125,0.9975
NYJ,2024,10,0.0,1,-1.0,-0.5,-0.5,1.0
NYJ,2024,11,1.0,0,1.0,0.0,-0.5,0.99
NYJ,2024,13,2.0,2,0.0,0.5,-0.5,0.98
NYJ,2024,14,0.0,0,0.0,0.0,-0.375,0.9925
NYJ,2024,15,2.0,0,2.0,1.0,0.0,0.98
NYJ,2024,16,2.0,1,1.0,1.5,0.375,0.9775
NYJ,2024,17,0.0,3,-3.0,-1.0,0.0,1.02
NYJ,2024,18,4.0,1,3.0,0.0,0.375,1.0075
NYJ,2025,1,0.0,1,-1.0,1.0,0.375,0.9875
NYJ,2025,2,0.0,1,-1.0,-1.0,0.125,1.0225
NYJ,2025,3,0.0,2,-2.0,-1.5,-0.125,1.0275
NYJ,2025,4,0.0,3,-3.0,-2.5,-0.5,1.04
NYJ,2025,5,0.0,1,-1.0,-2.0,-0.875,1.0225
NYJ,2025,6,1.0,0,1.0,0.0,-0.875,0.9825
NYJ,2025,7,0.0,2,-2.0,-0.5,-0.75,0.995
NYJ,2025,8,0.0,0,0.0,-1.0,-1.125,0.9975
PHI,2022,1,1.0,0,1.0,1.0,1.0,1.0
PHI,2022,2,3.0,1,2.0,1.5,2.0,1.0
PHI,2022,3,1.0,0,1.0,1.5,1.0,1.0
PHI,2022,4,5.0,1,4.0,2.5,4.0,1.0
PHI,2022,5,1.0,0,1.0,2.5,1.0,1.0
PHI,2022,6,3.0,0,3.0,2.0,3.0,1.0
PHI,2022,8,2.0,0,2.0,2.5,2.0,1.0
PHI,2022,9,2.0,1,1.0,1.5,1.875,1.0075
PHI,2022,10,2.0,4,-2.0,-0.5,1.5,1.04
PHI,2022,11,1.0,2,-1.0,-1.5,1.125,1.05
PHI,2022,12,2.0,1,1.0,0.0,1.125,1.0225
PHI,2022,13,0.0,0,0.0,0.5,0.625,1.0025
PHI,2022,14,1.0,0,1.0,0.5,0.625,1.0025
PHI,2022,15,1.0,3,-2.0,-0.5,0.0,1.01
PHI,2022,16,1.0,4,-3.0,-2.5,-0.625,1.0375
PHI,2022,17,1.0,1,0.0,-1.5,-0.75,1.015
PHI,2022,18,0.0,1,-1.0,-0.5,-0.625,0.9975
PHI,2022,20,1.0,0,1.0,0.0,-0.375,0.9925
PHI,2022,21,3.0,0,3.0,2.0,-0.125,0.9575
PHI,2022,22,0.0,1,-1.0,1.0,-0.25,0.975
PHI,2023,1,2.0,1,1.0,0.0,-0.25,0.995
PHI,2023,2,3.0,2,1.0,1.0,0.125,0.9825
PHI,2023,3,2.0,2,0.0,0.5,0.5,1.0
PHI,2023,4,0.0,0,0.0,0.0,0.5,1.01
PHI,2023,5,0.0,1,-1.0,-0.5,0.5,1.02
PHI,2023,6,0.0,4,-4.0,-2.5,-0.125,1.0475
PHI,2023,7,1.0,2,-1.0,-2.5,-0.625,1.0375
PHI,2023,8,1.0,2,-1.0,-1.0,-0.625,1.0075
PHI,2023,9,1.0,0,1.0,0.0,-0.625,0.9875
PHI,2023,11,2.0,1,1.0,1.0,-0.625,0.9675
PHI,2023,12,1.0,2,-1.0,0.0,-0.75,0.985
PHI,2023,13,0.0,0,0.0,-0.5,-0.75,0.995
PHI,2023,14,1.0,3,-2.0,-1.0,-0.875,1.0025
PHI,2023,15,0.0,2,-2.0,-2.0,-0.625,1.0275
PHI,2023,16,1.0,2,-1.0,-1.5,-0.625,1.0175
PHI,2023,17,1.0,1,0.0,-0.5,-0.5,1.0
PHI,2023,18,1.0,4,-3.0,-1.5,-1.0,1.01
PHI,2023,19,0.0,0,0.0,-1.5,-1.125,1.0075
PHI,2024,1,1.0,3,-2.0,-1.0,-1.25,0.995
PHI,2024,2,0.0,1,-1.0,-1.5,-1.375,1.0025
PHI,2024,3,1.0,2,-1.0,-1.0,-1.25,0.995
PHI,2024,4,1.0,1,0.0,-0.5,-1.0,0.99
PHI,2024,6,0.0,0,0.0,0.0,-0.875,0.9825
PHI,2024,7,0.0,0,0.0,0.0,-0.875,0.9825
PHI,2024,8,2.0,0,2.0,1.0,-0.25,0.975
PHI,2024,9,2.0,2,0.0,1.0,-0.25,0.975
PHI,2024,10,5.0,2,3.0,1.5,0.375,0.9775
PHI,2024,11,1.0,0,1.0,2.0,0.625,0.9725
PHI,2024,12,1.0,0,1.0,1.0,0.875,0.9975
PHI,2024,13,0.0,0,0.0,0.5,0.875,1.0075
PHI,2024,14,1.0,0,1.0,0.5,1.0,1.01
PHI,2024,15,2.0,1,1.0,1.0,1.125,1.0025
PHI,2024,16,5.0,2,3.0,2.0,1.25,0.985
PHI,2024,17,4.0,0,4.0,3.5,1.75,0.965
PHI,2024,18,1.0,0,1.0,2.5,1.5,0.98
PHI,2024,19,4.0,0,4.0,2.5,1.875,0.9875
PHI,2024,20,2.0,0,2.0,3.0,2.0,0.98
PHI,2024,21,4.0,0,4.0,3.0,2.5,0.99
PHI,2024,22,3.0,1,2.0,3.0,2.625,0.9925
PHI,2025,1,1.0,0,1.0,1.5,2.625,1.0225
PHI,2025,2,1.0,0,1.0,1.0,2.375,1.0275
PHI,2025,3,1.0,1,0.0,0.5,1.875,1.0275
PHI,2025,4,2.0,0,2.0,1.0,2.0,1.02
PHI,2025,5,0.0,0,0.0,1.0,1.5,1.01
PHI,2025,6,0.0,2,-2.0,-1.0,1.0,1.04
PHI,2025,7,2.0,0,2.0,0.0,0.75,1.015
PHI,2025,8,0.0,0,0.0,1.0,0.5,0.99
PIT,2022,1,5.0,0,5.0,5.0,5.0,1.0
PIT,2022,2,2.0,1,1.0,3.0,1.0,1.0
PIT,2022,3,0.0,1,-1.0,0.0,-1.0,1.0
PIT,2022,4,2.0,4,-2.0,-1.5,-2.0,1.0
PIT,2022,5,2.0,2,0.0,-1.0,0.0,1.0
PIT,2022,6,0.0,0,0.0,0.0,0.0,1.0
PIT,2022,7,0.0,3,-3.0,-1.5,-3.0,1.0
PIT,2022,8,0.0,2,-2.0,-2.5,-0.25,1.045
PIT,2022,10,2.0,0,2.0,0.0,-0.625,0.9875
PIT,2022,11,2.0,0,2.0,2.0,-0.5,0.95
PIT,2022,12,2.0,0,2.0,2.0,-0.125,0.9575
PIT,2022,13,1.0,0,1.0,1.5,0.25,0.975
PIT,2022,14,0.0,3,-3.0,-1.0,-0.125,1.0175
PIT,2022,15,0.0,0,0.0,-1.5,-0.125,1.0275
PIT,2022,16,3.0,1,2.0,1.0,0.5,0.99
PIT,2022,17,1.0,0,1.0,1.5,0.875,0.9875
PIT,2022,18,2.0,1,1.0,1.0,0.75,0.995
PIT,2023,1,1.0,2,-1.0,0.0,0.375,1.0075
PIT,2023,2,4.0,2,2.0,0.5,0.375,0.9975
PIT,2023,3,3.0,0,3.0,2.5,0.625,0.9625
PIT,2023,4,0.0,1,-1.0,1.0,0.875,0.9975
PIT,2023,5,4.0,0,4.0,1.5,1.375,0.9975
PIT,2023,7,1.0,0,1.0,2.5,1.25,0.975
PIT,2023,8,3.0,2,1.0,1.0,1.25,1.005
PIT,2023,9,1.0,0,1.0,1.0,1.25,1.005
PIT,2023,10,2.0,0,2.0,1.5,1.625,1.0025
PIT,2023,11,1.0,0,1.0,1.5,1.5,1.0
PIT,2023,12,1.0,1,0.0,0.5,1.125,1.0125
PIT,2023,13,0.0,1,-1.0,-0.5,1.125,1.0325
PIT,2023,14,1.0,1,0.0,-0.5,0.625,1.0225
PIT,2023,15,0.0,3,-3.0,-1.5,0.125,1.0325
PIT,2023,16,3.0,0,3.0,0.0,0.375,1.0075
PIT,2023,17,1.0,0,1.0,2.0,0.375,0.9675
PIT,2023,18,2.0,2,0.0,0.5,0.125,0.9925
PIT,2023,19,0.0,2,-2.0,-1.0,-0.25,1.015
PIT,2024,1,3.0,0,3.0,0.5,0.125,0.9925
PIT,2024,2,2.0,0,2.0,2.5,0.5,0.96
PIT,2024,3,0.0,1,-1.0,0.5,0.375,0.9975
PIT,2024,4,0.0,2,-2.0,-1.5,0.5,1.04
PIT,2024,5,3.0,1,2.0,0.0,0.375,1.0075
PIT,2024,6,3.0,0,3.0,2.5,0.625,0.9625
PIT,2024,7,2.0,0,2.0,2.5,0.875,0.9675
PIT,2024,8,2.0,1,1.0,1.5,1.25,0.995
PIT,2024,10,0.0,3,-3.0,-1.0,0.5,1.03
PIT,2024,11,3.0,1,2.0,-0.5,0.5,1.02
PIT,2024,12,3.0,1,2.0,2.0,0.875,0.9775
PIT,2024,13,3.0,1,2.0,2.0,1.375,0.9875
PIT,2024,14,2.0,2,0.0,1.0,1.125,1.0025
PIT,2024,15,1.0,2,-1.0,-0.5,0.625,1.0225
PIT,2024,16,1.0,2,-1.0,-1.0,0.25,1.025
PIT,2024,17,0.0,2,-2.0,-1.5,-0.125,1.0275
PIT,2024,18,2.0,1,1.0,-0.5,0.375,1.0175
PIT,2024,19,0.0,0,0.0,0.5,0.125,0.9925
PIT,2025,1,1.0,0,1.0,0.5,0.0,0.99
PIT,2025,2,2.0,2,0.0,0.5,-0.25,0.985
PIT,2025,3,5.0,1,4.0,2.0,0.25,0.965
PIT,2025,4,2.0,0,2.0,3.0,0.625,0.9525
PIT,2025,6,0.0,0,0.0,1.0,0.75,0.995
PIT,2025,7,0.0,2,-2.0,-1.0,0.75,1.035
PIT,2025,8,0.0,1,-1.0,-1.5,0.5,1.04
SEA,2022,1,2.0,1,1.0,1.0,1.0,1.0
SEA,2022,2,1.0,2,-1.0,0.0,-1.0,1.0
SEA,2022,3,2.0,1,1.0,0.0,1.0,1.0
SEA,2022,4,3.0,0,3.0,2.0,3.0,1.0
SEA,2022,5,2.0,1,1.0,2.0,1.0,1.0
SEA,2022,6,2.0,1,1.0,1.0,1.0,1.0
SEA,2022,7,2.0,2,0.0,0.5,0.0,1.0
SEA,2022,8,0.0,3,-3.0,-1.5,0.375,1.0375
SEA,2022,9,1.0,1,0.0,-1.5,0.25,1.035
SEA,2022,10,2.0,1,1.0,0.5,0.5,1.0
SEA,2022,12,2.0,2,0.0,0.5,0.375,0.9975
SEA,2022,13,2.0,2,0.0,0.0,0.0,1.0
SEA,2022,14,0.0,2,-2.0,-1.0,-0.375,1.0125
SEA,2022,15,0.0,1,-1.0,-1.5,-0.625,1.0175
SEA,2022,16,0.0,1,-1.0,-1.0,-0.75,1.005
SEA,2022,17,3.0,0,3.0,1.0,0.0,0.98
SEA,2022,18,1.0,2,-1.0,1.0,-0.125,0.9775
SEA,2022,19,0.0,2,-2.0,-1.5,-0.5,1.02
SEA,2023,1,0.0,0,0.0,-1.0,-0.5,1.01
SEA,2023,2,3.0,0,3.0,1.5,-0.125,0.9675
SEA,2023,3,0.0,1,-1.0,1.0,0.0,0.98
SEA,2023,4,3.0,0,3.0,1.0,0.5,0.99
SEA,2023,6,1.0,2,-1.0,1.0,0.5,0.99
SEA,2023,7,1.0,2,-1.0,-1.0,0.0,1.02
SEA,2023,8,3.0,2,1.0,0.0,0.25,1.005
SEA,2023,9,2.0,2,0.0,0.5,0.5,1.0
SEA,2023,10,1.0,0,1.0,0.5,0.625,1.0025
SEA,2023,11,1.0,1,0.0,0.5,0.25,0.995
SEA,2023,12,2.0,1,1.0,0.5,0.5,1.0
SEA,2023,13,0.0,1,-1.0,0.0,0.0,1.0
SEA,2023,14,2.0,2,0.0,-0.5,0.125,1.0125
SEA,2023,15,2.0,0,2.0,1.0,0.5,0.99
SEA,2023,16,0.0,0,0.0,1.0,0.375,0.9875
SEA,2023,17,0.0,1,-1.0,-0.5,0.25,1.015
SEA,2023,18,0.0,0,0.0,-0.5,0.125,1.0125
SEA,2024,1,4.0,1,3.0,1.5,0.5,0.98
SEA,2024,2,0.0,0,0.0,1.5,0.375,0.9775
SEA,2024,3,0.0,2,-2.0,-1.0,0.25,1.025
SEA,2024,4,0.0,2,-2.0,-2.0,0.0,1.04
SEA,2024,5,1.0,1,0.0,-1.0,-0.25,1.015
SEA,2024,6,0.0,3,-3.0,-1.5,-0.625,1.0175
SEA,2024,7,3.0,0,3.0,0.0,-0.125,0.9975
SEA,2024,8,2.0,1,1.0,2.0,0.0,0.96
SEA,2024,9,1.0,3,-2.0,-0.5,-0.625,0.9975
SEA,2024,11,1.0,1,0.0,-1.0,-0.625,1.0075
SEA,2024,12,1.0,1,0.0,0.0,-0.375,0.9925
SEA,2024,13,2.0,2,0.0,0.0,-0.125,0.9975
SEA,2024,14,2.0,0,2.0,1.0,0.125,0.9825
SEA,2024,15,1.0,2,-1.0,0.5,0.375,0.9975
SEA,2024,16,0.0,2,-2.0,-1.5,-0.25,1.025
SEA,2024,17,1.0,1,0.0,-1.0,-0.375,1.0125
SEA,2024,18,1.0,0,1.0,0.5,0.0,0.99
SEA,2025,1,2.0,2,0.0,0.5,0.0,0.99
SEA,2025,2,2.0,2,0.0,0.0,0.0,1.0
SEA,2025,3,1.0,1,0.0,0.0,0.0,1.0
SEA,2025,4,3.0,0,3.0,1.5,0.125,0.9725
SEA,2025,5,0.0,2,-2.0,0.5,0.0,0.99
SEA,2025,6,0.0,0,0.0,-1.0,0.25,1.025
SEA,2025,7,1.0,4,-3.0,-1.5,-0.125,1.0275
SF,2022,1,1.0,2,-1.0,-1.0,-1.0,1.0
SF,2022,2,2.0,1,1.0,0.0,1.0,1.0
SF,2022,3,0.0,3,-3.0,-1.0,-3.0,1.0
SF,2022,4,2.0,0,2.0,-0.5,2.0,1.0
SF,2022,5,1.0,1,0.0,1.0,0.0,1.0
SF,2022,6,0.0,3,-3.0,-1.5,-3.0,1.0
SF,2022,7,1.0,4,-3.0,-3.0,-3.0,1.0
SF,2022,8,0.0,0,0.0,-1.5,-0.875,1.0125
SF,2022,10,1.0,1,0.0,0.0,-0.75,0.985
SF,2022,11,2.0,0,2.0,1.0,-0.625,0.9675
SF,2022,12,2.0,0,2.0,2.0,0.0,0.96
SF,2022,13,4.0,1,3.0,2.5,0.125,0.9525
SF,2022,14,3.0,1,2.0,2.5,0.375,0.9575
SF,2022,15,1.0,0,1.0,1.5,0.875,0.9875
SF,2022,16,2.0,1,1.0,1.0,1.375,1.0075
SF,2022,17,2.0,1,1.0,1.0,1.5,1.01
SF,2022,18,4.0,0,4.0,2.5,2.0,0.99
